date,level,x,y,z
2023/02/28 14:02:17,logs_a,2.04,5.16,-7.471677592937.280957
2023/02/28 14:02:17,logs_a,-0.07,0.02,0.011677592937.372479
2023/02/28 14:02:17,logs_a,0.05,0.01,-0.051677592937.375046
2023/02/28 14:02:17,logs_a,3.14,1.67,0.471677592937.376294
2023/02/28 14:02:17,logs_a,-0.75,4.54,1.411677592937.377406
2023/02/28 14:02:17,logs_a,-1.05,4.48,1.411677592937.378466
2023/02/28 14:02:17,logs_a,-1.25,4.66,1.341677592937.379626
2023/02/28 14:02:17,logs_a,4.94,7.56,2.251677592937.380778
2023/02/28 14:02:17,logs_a,2.04,5.59,-7.151677592937.381838
2023/02/28 14:02:17,logs_a,-0.07,0.02,0.011677592937.479317
2023/02/28 14:02:17,logs_a,0.05,0.01,-0.051677592937.489589
2023/02/28 14:02:17,logs_a,3.25,1.5,0.251677592937.490790
2023/02/28 14:02:17,logs_a,3.62,1.23,0.531677592937.491871
2023/02/28 14:02:17,logs_a,-0.9,4.48,1.491677592937.492950
2023/02/28 14:02:17,logs_a,-0.93,4.74,1.231677592937.494022
2023/02/28 14:02:17,logs_a,4.94,7.56,2.231677592937.495151
2023/02/28 14:02:17,logs_a,2.04,5.4,-7.31677592937.496271
2023/02/28 14:02:17,logs_a,-0.07,0.02,0.011677592937.572927
2023/02/28 14:02:17,logs_a,0.05,0.01,-0.051677592937.574907
2023/02/28 14:02:17,logs_a,3.25,1.47,0.371677592937.576308
2023/02/28 14:02:17,logs_a,3.64,1.17,0.681677592937.578040
2023/02/28 14:02:17,logs_a,-0.9,4.48,1.51677592937.580395
2023/02/28 14:02:17,logs_a,-0.93,4.71,1.331677592937.581701
2023/02/28 14:02:17,logs_a,4.94,7.58,2.151677592937.582929
2023/02/28 14:02:17,logs_a,2.04,4.98,-7.591677592937.584349
2023/02/28 14:02:17,logs_a,-0.07,0.02,0.011677592937.672652
2023/02/28 14:02:17,logs_a,0.05,0.01,-0.051677592937.674669
2023/02/28 14:02:17,logs_a,3.14,1.69,0.41677592937.676703
2023/02/28 14:02:17,logs_a,-0.91,4.5,1.521677592937.678869
2023/02/28 14:02:17,logs_a,-1.1,4.61,1.621677592937.680856
2023/02/28 14:02:17,logs_a,4.94,7.59,2.131677592937.682239
2023/02/28 14:02:17,logs_a,2.04,5.84,-6.951677592937.683482
2023/02/28 14:02:17,logs_a,2.34,0.39,0.461677592937.685092
2023/02/28 14:02:17,logs_a,-0.07,0.02,0.011677592937.775484
2023/02/28 14:02:17,logs_a,0.05,0.01,-0.051677592937.776925
2023/02/28 14:02:17,logs_a,2.22,0.53,0.631677592937.779150
2023/02/28 14:02:17,logs_a,3.25,1.48,0.341677592937.780612
2023/02/28 14:02:17,logs_a,-0.91,4.52,1.461677592937.781881
2023/02/28 14:02:17,logs_a,-1.25,4.61,1.51677592937.783022
2023/02/28 14:02:17,logs_a,4.94,7.58,2.161677592937.784063
2023/02/28 14:02:17,logs_a,2.04,5.28,-7.391677592937.784997
2023/02/28 14:02:17,logs_a,-0.07,0.02,0.011677592937.868681
2023/02/28 14:02:17,logs_a,0.05,0.01,-0.051677592937.871250
2023/02/28 14:02:17,logs_a,2.22,0.65,0.51677592937.873132
2023/02/28 14:02:17,logs_a,3.62,1.12,0.731677592937.874142
2023/02/28 14:02:17,logs_a,-0.91,4.52,1.461677592937.875064
2023/02/28 14:02:17,logs_a,-0.93,4.43,2.081677592937.875963
2023/02/28 14:02:17,logs_a,4.94,7.57,2.191677592937.876894
2023/02/28 14:02:17,logs_a,2.04,5.68,-7.081677592937.877803
2023/02/28 14:02:17,logs_a,-0.07,0.02,0.011677592937.973003
2023/02/28 14:02:17,logs_a,0.05,0.01,-0.051677592937.975557
2023/02/28 14:02:17,logs_a,2.03,1.08,0.321677592937.977779
2023/02/28 14:02:17,logs_a,3.74,0.78,0.551677592937.979016
2023/02/28 14:02:17,logs_a,-0.9,4.51,1.411677592937.980321
2023/02/28 14:02:17,logs_a,-0.93,4.43,2.081677592937.981244
2023/02/28 14:02:17,logs_a,4.96,7.64,2.011677592937.982213
2023/02/28 14:02:17,logs_a,2.04,5.06,-7.571677592937.983258
2023/02/28 14:02:18,logs_a,-0.07,0.02,0.011677592938.072674
2023/02/28 14:02:18,logs_a,0.05,0.01,-0.051677592938.076041
2023/02/28 14:02:18,logs_a,2.03,1.08,0.321677592938.077505
2023/02/28 14:02:18,logs_a,3.74,0.87,0.391677592938.078781
2023/02/28 14:02:18,logs_a,-0.91,4.58,1.241677592938.080174
2023/02/28 14:02:18,logs_a,-0.62,3.97,2.91677592938.082343
2023/02/28 14:02:18,logs_a,-0.93,3.36,3.521677592938.084013
2023/02/28 14:02:18,logs_a,4.94,7.54,2.291677592938.085117
2023/02/28 14:02:18,logs_a,2.04,5.68,-7.081677592938.086260
2023/02/28 14:02:18,logs_a,-0.07,0.02,0.011677592938.171620
2023/02/28 14:02:18,logs_a,0.05,0.01,-0.051677592938.173152
2023/02/28 14:02:18,logs_a,2.12,0.84,0.531677592938.174490
2023/02/28 14:02:18,logs_a,3.62,1.29,0.361677592938.175718
2023/02/28 14:02:18,logs_a,-0.91,4.63,1.061677592938.176872
2023/02/28 14:02:18,logs_a,4.94,7.58,2.161677592938.178028
2023/02/28 14:02:18,logs_a,2.04,5.26,-7.41677592938.179172
2023/02/28 14:02:18,logs_a,2.01,0.72,0.61677592938.180549
2023/02/28 14:02:18,logs_a,-0.07,0.02,0.011677592938.272599
2023/02/28 14:02:18,logs_a,0.05,0.01,-0.051677592938.274859
2023/02/28 14:02:18,logs_a,2.03,1.07,0.341677592938.276120
2023/02/28 14:02:18,logs_a,2.16,1.28,0.51677592938.277046
2023/02/28 14:02:18,logs_a,3.12,1.67,0.431677592938.277895
2023/02/28 14:02:18,logs_a,-0.91,4.62,1.091677592938.278725
2023/02/28 14:02:18,logs_a,-1.87,4.61,-0.221677592938.279898
2023/02/28 14:02:18,logs_a,-0.16,3.13,3.871677592938.281282
2023/02/28 14:02:18,logs_a,4.94,7.57,2.191677592938.282492
2023/02/28 14:02:18,logs_a,2.04,5.11,-7.51677592938.283453
2023/02/28 14:02:18,logs_a,1.97,0.7,0.591677592938.284529
2023/02/28 14:02:18,logs_a,-0.07,0.02,0.011677592938.373636
2023/02/28 14:02:18,logs_a,0.05,0.01,-0.051677592938.375798
2023/02/28 14:02:18,logs_a,1.88,0.89,0.541677592938.377421
2023/02/28 14:02:18,logs_a,2.03,0.98,0.551677592938.378675
2023/02/28 14:02:18,logs_a,2.04,0.96,1.111677592938.379919
2023/02/28 14:02:18,logs_a,3.12,1.69,0.371677592938.381021
2023/02/28 14:02:18,logs_a,3.71,0.42,0.851677592938.382568
2023/02/28 14:02:18,logs_a,-0.91,4.63,1.071677592938.383938
2023/02/28 14:02:18,logs_a,-1.56,4.67,0.91677592938.385305
2023/02/28 14:02:18,logs_a,4.94,7.54,2.311677592938.386562
2023/02/28 14:02:18,logs_a,2.04,5.99,-6.821677592938.387804
2023/02/28 14:02:18,logs_a,-0.07,0.02,0.011677592938.469818
2023/02/28 14:02:18,logs_a,0.05,0.01,-0.051677592938.471892
2023/02/28 14:02:18,logs_a,1.94,1.21,0.211677592938.473380
2023/02/28 14:02:18,logs_a,-0.91,4.63,1.081677592938.474555
2023/02/28 14:02:18,logs_a,4.94,7.56,2.211677592938.475414
2023/02/28 14:02:18,logs_a,2.04,5.95,-6.851677592938.476158
2023/02/28 14:02:18,logs_a,1.88,1.0,0.291677592938.476895
2023/02/28 14:02:18,logs_a,1.98,1.4,0.751677592938.477638
2023/02/28 14:02:18,logs_a,-0.07,0.02,0.011677592938.572598
2023/02/28 14:02:18,logs_a,0.05,0.01,-0.051677592938.574194
2023/02/28 14:02:18,logs_a,3.23,1.45,0.421677592938.575465
2023/02/28 14:02:18,logs_a,3.59,1.22,0.551677592938.576542
2023/02/28 14:02:18,logs_a,-0.91,4.63,1.081677592938.577625
2023/02/28 14:02:18,logs_a,-0.77,4.85,0.51677592938.578492
2023/02/28 14:02:18,logs_a,4.94,7.56,2.241677592938.579554
2023/02/28 14:02:18,logs_a,2.04,5.53,-7.21677592938.580840
2023/02/28 14:02:18,logs_a,1.77,1.13,-0.071677592938.581859
2023/02/28 14:02:18,logs_a,-0.07,0.02,0.011677592938.672450
2023/02/28 14:02:18,logs_a,0.05,0.01,-0.051677592938.674117
2023/02/28 14:02:18,logs_a,1.73,1.11,0.561677592938.675270
2023/02/28 14:02:18,logs_a,1.96,1.1,0.581677592938.676243
2023/02/28 14:02:18,logs_a,3.12,1.66,0.461677592938.677158
2023/02/28 14:02:18,logs_a,3.47,1.53,0.531677592938.678160
2023/02/28 14:02:18,logs_a,-0.91,4.62,1.11677592938.679358
2023/02/28 14:02:18,logs_a,-0.77,4.79,1.031677592938.680540
2023/02/28 14:02:18,logs_a,-0.07,0.02,0.011677592938.769456
2023/02/28 14:02:18,logs_a,0.05,0.01,-0.051677592938.771178
2023/02/28 14:02:18,logs_a,1.75,0.99,0.771677592938.772398
2023/02/28 14:02:18,logs_a,1.96,1.18,0.391677592938.773444
2023/02/28 14:02:18,logs_a,3.12,1.69,0.361677592938.774337
2023/02/28 14:02:18,logs_a,3.59,1.28,0.381677592938.775100
2023/02/28 14:02:18,logs_a,-0.91,4.6,1.161677592938.775827
2023/02/28 14:02:18,logs_a,4.94,7.56,2.231677592938.776540
2023/02/28 14:02:18,logs_a,2.04,5.32,-7.361677592938.777245
2023/02/28 14:02:18,logs_a,-0.07,0.02,0.011677592938.871170
2023/02/28 14:02:18,logs_a,0.05,0.01,-0.051677592938.872790
2023/02/28 14:02:18,logs_a,2.03,1.12,0.011677592938.874003
2023/02/28 14:02:18,logs_a,3.12,1.68,0.411677592938.875050
2023/02/28 14:02:18,logs_a,3.62,1.32,0.251677592938.876033
2023/02/28 14:02:18,logs_a,-0.91,4.66,1.051677592938.876856
2023/02/28 14:02:18,logs_a,4.94,7.4,2.721677592938.877676
2023/02/28 14:02:18,logs_a,2.04,6.38,-6.461677592938.878685
2023/02/28 14:02:18,logs_a,-0.07,0.02,0.011677592938.970043
2023/02/28 14:02:18,logs_a,0.05,0.01,-0.051677592938.971338
2023/02/28 14:02:18,logs_a,1.61,1.26,0.651677592938.972502
2023/02/28 14:02:18,logs_a,3.12,1.66,0.461677592938.973942
2023/02/28 14:02:18,logs_a,3.62,1.28,0.411677592938.975290
2023/02/28 14:02:18,logs_a,-1.06,4.61,1.111677592938.976239
2023/02/28 14:02:18,logs_a,1.79,1.53,0.811677592938.977006
2023/02/28 14:02:19,logs_a,-0.07,0.02,0.011677592939.067378
2023/02/28 14:02:19,logs_a,0.05,0.01,-0.051677592939.068850
2023/02/28 14:02:19,logs_a,1.54,1.31,0.711677592939.069945
2023/02/28 14:02:19,logs_a,3.23,1.49,0.251677592939.071161
2023/02/28 14:02:19,logs_a,-1.06,4.59,1.191677592939.072595
2023/02/28 14:02:19,logs_a,-0.62,4.21,2.591677592939.073668
2023/02/28 14:02:19,logs_a,-0.07,0.02,0.011677592939.170008
2023/02/28 14:02:19,logs_a,0.05,0.01,-0.051677592939.171571
2023/02/28 14:02:19,logs_a,1.54,1.39,0.561677592939.173297
2023/02/28 14:02:19,logs_a,1.72,1.55,0.611677592939.174467
2023/02/28 14:02:19,logs_a,3.12,1.67,0.431677592939.175702
2023/02/28 14:02:19,logs_a,3.45,1.49,0.621677592939.176860
2023/02/28 14:02:19,logs_a,-1.06,4.53,1.331677592939.178017
2023/02/28 14:02:19,logs_a,-0.77,4.75,1.181677592939.179195
2023/02/28 14:02:19,logs_a,4.94,7.47,2.511677592939.180382
2023/02/28 14:02:19,logs_a,2.04,6.34,-6.51677592939.181328
2023/02/28 14:02:19,logs_a,-0.07,0.02,0.011677592939.273443
2023/02/28 14:02:19,logs_a,0.05,0.01,-0.051677592939.275181
2023/02/28 14:02:19,logs_a,1.54,1.36,0.621677592939.276392
2023/02/28 14:02:19,logs_a,1.65,1.69,0.391677592939.277678
2023/02/28 14:02:19,logs_a,3.12,1.71,0.251677592939.278755
2023/02/28 14:02:19,logs_a,-1.07,4.67,0.931677592939.279846
2023/02/28 14:02:19,logs_a,-6.17,16.52,3.361677592939.280882
2023/02/28 14:02:19,logs_a,-0.07,0.02,0.011677592939.368902
2023/02/28 14:02:19,logs_a,0.05,0.01,-0.051677592939.370422
2023/02/28 14:02:19,logs_a,1.2,1.38,0.871677592939.371763
2023/02/28 14:02:19,logs_a,1.48,1.37,0.751677592939.372797
2023/02/28 14:02:19,logs_a,1.54,1.66,0.611677592939.373594
2023/02/28 14:02:19,logs_a,3.12,1.69,0.371677592939.374460
2023/02/28 14:02:19,logs_a,-0.92,4.68,1.051677592939.375475
2023/02/28 14:02:19,logs_a,-0.07,0.02,0.011677592939.468054
2023/02/28 14:02:19,logs_a,0.05,0.01,-0.051677592939.469631
2023/02/28 14:02:19,logs_a,1.48,1.43,0.621677592939.471028
2023/02/28 14:02:19,logs_a,1.45,1.65,0.751677592939.472245
2023/02/28 14:02:19,logs_a,3.12,1.69,0.351677592939.473478
2023/02/28 14:02:19,logs_a,-0.9,4.53,1.361677592939.474504
2023/02/28 14:02:19,logs_a,-0.77,4.58,1.591677592939.475585
2023/02/28 14:02:19,logs_a,-0.07,0.02,0.011677592939.569483
2023/02/28 14:02:19,logs_a,0.05,0.01,-0.051677592939.571338
2023/02/28 14:02:19,logs_a,1.43,1.53,0.61677592939.572523
2023/02/28 14:02:19,logs_a,1.45,1.9,0.491677592939.573515
2023/02/28 14:02:19,logs_a,3.12,1.64,0.531677592939.574409
2023/02/28 14:02:19,logs_a,-0.9,4.46,1.571677592939.575233
2023/02/28 14:02:19,logs_a,-0.92,4.75,0.941677592939.576112
2023/02/28 14:02:19,logs_a,-0.07,0.02,0.011677592939.667634
2023/02/28 14:02:19,logs_a,0.05,0.01,-0.051677592939.669606
2023/02/28 14:02:19,logs_a,0.97,1.34,1.251677592939.670888
2023/02/28 14:02:19,logs_a,1.43,1.45,0.761677592939.671973
2023/02/28 14:02:19,logs_a,1.33,1.93,0.311677592939.672881
2023/02/28 14:02:19,logs_a,3.12,1.62,0.61677592939.673739
2023/02/28 14:02:19,logs_a,3.43,1.53,0.481677592939.674637
2023/02/28 14:02:19,logs_a,-1.06,4.67,0.821677592939.675544
2023/02/28 14:02:19,logs_a,-0.07,0.02,0.011677592939.772686
2023/02/28 14:02:19,logs_a,0.05,0.01,-0.051677592939.773905
2023/02/28 14:02:19,logs_a,1.34,1.62,0.431677592939.775037
2023/02/28 14:02:19,logs_a,1.48,1.78,0.51677592939.775978
2023/02/28 14:02:19,logs_a,3.12,1.67,0.421677592939.777112
2023/02/28 14:02:19,logs_a,-0.92,4.71,1.031677592939.777985
2023/02/28 14:02:19,logs_a,4.66,7.69,2.471677592939.778774
2023/02/28 14:02:19,logs_a,-0.07,0.02,0.011677592939.864310
2023/02/28 14:02:19,logs_a,0.05,0.01,-0.051677592939.864985
2023/02/28 14:02:19,logs_a,1.07,1.77,0.591677592939.865634
2023/02/28 14:02:19,logs_a,1.16,1.88,1.111677592939.866171
2023/02/28 14:02:19,logs_a,3.12,1.69,0.341677592939.867150
2023/02/28 14:02:19,logs_a,3.62,1.27,0.441677592939.867741
2023/02/28 14:02:19,logs_a,-0.75,4.57,1.311677592939.868285
2023/02/28 14:02:19,logs_a,-0.92,4.61,1.411677592939.868844
2023/02/28 14:02:19,logs_a,-0.94,4.68,1.511677592939.869323
2023/02/28 14:02:19,logs_a,2.46,7.25,1.791677592939.869735
2023/02/28 14:02:19,logs_a,4.94,7.6,2.091677592939.870089
2023/02/28 14:02:19,logs_a,2.04,4.93,-7.631677592939.870434
2023/02/28 14:02:19,logs_a,-0.07,0.02,0.011677592939.970669
2023/02/28 14:02:19,logs_a,0.05,0.01,-0.051677592939.972239
2023/02/28 14:02:19,logs_a,1.13,1.71,0.571677592939.973328
2023/02/28 14:02:19,logs_a,1.25,2.13,0.991677592939.974331
2023/02/28 14:02:19,logs_a,3.62,1.29,0.361677592939.975332
2023/02/28 14:02:19,logs_a,-0.91,4.62,1.121677592939.976249
2023/02/28 14:02:19,logs_a,-1.08,4.8,0.561677592939.977110
2023/02/28 14:02:19,logs_a,4.94,7.55,2.261677592939.977939
2023/02/28 14:02:19,logs_a,2.04,5.12,-7.51677592939.978733
2023/02/28 14:02:20,logs_a,-0.07,0.02,0.011677592940.070620
2023/02/28 14:02:20,logs_a,0.05,0.01,-0.051677592940.072199
2023/02/28 14:02:20,logs_a,1.13,1.76,0.371677592940.073686
2023/02/28 14:02:20,logs_a,1.24,2.14,0.931677592940.074861
2023/02/28 14:02:20,logs_a,-0.9,4.5,1.451677592940.075837
2023/02/28 14:02:20,logs_a,-0.92,4.77,0.681677592940.076841
2023/02/28 14:02:20,logs_a,-1.1,4.72,1.361677592940.077783
2023/02/28 14:02:20,logs_a,4.65,7.78,2.11677592940.078717
2023/02/28 14:02:20,logs_a,2.33,1.81,-8.821677592940.079718
2023/02/28 14:02:20,logs_a,-0.07,0.02,0.011677592940.170328
2023/02/28 14:02:20,logs_a,0.05,0.01,-0.051677592940.171766
2023/02/28 14:02:20,logs_a,1.07,1.86,0.061677592940.172862
2023/02/28 14:02:20,logs_a,1.26,1.97,0.371677592940.173800
2023/02/28 14:02:20,logs_a,3.12,1.62,0.591677592940.174815
2023/02/28 14:02:20,logs_a,-0.91,4.57,1.391677592940.175828
2023/02/28 14:02:20,logs_a,-1.25,4.69,1.121677592940.176885
2023/02/28 14:02:20,logs_a,2.46,7.25,1.781677592940.177813
2023/02/28 14:02:20,logs_a,1.15,2.17,0.951677592940.178804
2023/02/28 14:02:20,logs_a,-0.07,0.02,0.011677592940.269755
2023/02/28 14:02:20,logs_a,0.05,0.01,-0.051677592940.271548
2023/02/28 14:02:20,logs_a,1.01,1.87,0.331677592940.272699
2023/02/28 14:02:20,logs_a,-0.91,4.6,1.291677592940.273885
2023/02/28 14:02:20,logs_a,-1.25,4.44,1.931677592940.274986
2023/02/28 14:02:20,logs_a,1.14,2.17,0.91677592940.276042
2023/02/28 14:02:20,logs_a,-0.07,0.02,0.011677592940.368740
2023/02/28 14:02:20,logs_a,0.05,0.01,-0.051677592940.370358
2023/02/28 14:02:20,logs_a,1.01,1.83,0.51677592940.371821
2023/02/28 14:02:20,logs_a,1.18,2.04,0.251677592940.372945
2023/02/28 14:02:20,logs_a,1.04,2.19,0.831677592940.374115
2023/02/28 14:02:20,logs_a,-1.06,4.51,1.471677592940.375211
2023/02/28 14:02:20,logs_a,-0.62,4.85,0.961677592940.376234
2023/02/28 14:02:20,logs_a,-9.79,8.28,4.591677592940.377237
2023/02/28 14:02:20,logs_a,-0.07,0.02,0.011677592940.471235
2023/02/28 14:02:20,logs_a,0.05,0.01,-0.051677592940.473064
2023/02/28 14:02:20,logs_a,0.94,1.85,0.571677592940.474258
2023/02/28 14:02:20,logs_a,1.26,1.96,0.411677592940.475402
2023/02/28 14:02:20,logs_a,1.03,2.15,0.871677592940.476557
2023/02/28 14:02:20,logs_a,-1.07,4.63,1.231677592940.477682
2023/02/28 14:02:20,logs_a,-0.07,0.02,0.011677592940.574714
2023/02/28 14:02:20,logs_a,0.05,0.01,-0.051677592940.576205
2023/02/28 14:02:20,logs_a,1.01,1.82,0.541677592940.577458
2023/02/28 14:02:20,logs_a,1.17,1.96,0.531677592940.578573
2023/02/28 14:02:20,logs_a,0.95,2.17,0.911677592940.580463
2023/02/28 14:02:20,logs_a,-0.75,4.37,1.861677592940.581639
2023/02/28 14:02:20,logs_a,-1.09,4.74,1.061677592940.582870
2023/02/28 14:02:20,logs_a,2.46,7.34,1.371677592940.584181
2023/02/28 14:02:20,logs_a,1.66,2.27,1.761677592940.585430
2023/02/28 14:02:20,logs_a,1.45,2.5,1.631677592940.586633
2023/02/28 14:02:20,logs_a,-0.07,0.02,0.011677592940.671170
2023/02/28 14:02:20,logs_a,0.05,0.01,-0.051677592940.672693
2023/02/28 14:02:20,logs_a,0.92,1.81,0.551677592940.673609
2023/02/28 14:02:20,logs_a,1.18,2.04,0.181677592940.674538
2023/02/28 14:02:20,logs_a,3.12,1.68,0.41677592940.675832
2023/02/28 14:02:20,logs_a,3.48,0.82,1.741677592940.677093
2023/02/28 14:02:20,logs_a,-1.06,4.55,1.331677592940.678177
2023/02/28 14:02:20,logs_a,-0.07,0.02,0.011677592940.768026
2023/02/28 14:02:20,logs_a,0.05,0.01,-0.051677592940.770302
2023/02/28 14:02:20,logs_a,0.92,1.8,0.571677592940.771643
2023/02/28 14:02:20,logs_a,0.86,2.05,0.571677592940.772831
2023/02/28 14:02:20,logs_a,1.12,2.11,-0.191677592940.773885
2023/02/28 14:02:20,logs_a,3.12,1.67,0.451677592940.774904
2023/02/28 14:02:20,logs_a,-0.92,4.39,1.941677592940.775884
2023/02/28 14:02:20,logs_a,-0.78,4.55,1.861677592940.776806
2023/02/28 14:02:20,logs_a,-0.07,0.02,0.011677592940.862866
2023/02/28 14:02:20,logs_a,0.05,0.01,-0.051677592940.864254
2023/02/28 14:02:20,logs_a,0.86,1.84,0.621677592940.865483
2023/02/28 14:02:20,logs_a,-0.91,4.49,1.611677592940.866427
2023/02/28 14:02:20,logs_a,-0.07,0.02,0.011677592940.969158
2023/02/28 14:02:20,logs_a,0.05,0.01,-0.051677592940.970996
2023/02/28 14:02:20,logs_a,0.86,1.85,0.571677592940.972006
2023/02/28 14:02:20,logs_a,0.82,2.25,0.11677592940.973164
2023/02/28 14:02:20,logs_a,3.59,1.19,0.611677592940.974178
2023/02/28 14:02:20,logs_a,-1.07,4.56,1.391677592940.975295
2023/02/28 14:02:21,logs_a,-0.07,0.02,0.011677592941.068559
2023/02/28 14:02:21,logs_a,0.05,0.01,-0.051677592941.070092
2023/02/28 14:02:21,logs_a,0.79,1.88,0.511677592941.071415
2023/02/28 14:02:21,logs_a,0.69,2.02,0.611677592941.072626
2023/02/28 14:02:21,logs_a,3.5,1.56,0.461677592941.073594
2023/02/28 14:02:21,logs_a,-1.24,4.75,0.691677592941.074553
2023/02/28 14:02:21,logs_a,4.66,7.96,1.381677592941.075522
2023/02/28 14:02:21,logs_a,-0.07,0.02,0.011677592941.168701
2023/02/28 14:02:21,logs_a,0.05,0.01,-0.051677592941.170423
2023/02/28 14:02:21,logs_a,0.87,1.95,0.261677592941.171909
2023/02/28 14:02:21,logs_a,0.62,2.04,0.631677592941.173139
2023/02/28 14:02:21,logs_a,-1.23,4.71,0.651677592941.174293
2023/02/28 14:02:21,logs_a,-0.63,5.01,-0.131677592941.175409
2023/02/28 14:02:21,logs_a,1.26,3.2,-3.71677592941.176493
2023/02/28 14:02:21,logs_a,1.45,2.4,-4.321677592941.177639
2023/02/28 14:02:21,logs_a,-0.48,5.05,0.91677592941.178692
2023/02/28 14:02:21,logs_a,-0.07,0.02,0.011677592941.271837
2023/02/28 14:02:21,logs_a,0.05,0.01,-0.051677592941.273396
2023/02/28 14:02:21,logs_a,0.86,1.87,0.531677592941.274578
2023/02/28 14:02:21,logs_a,0.7,1.97,0.821677592941.275866
2023/02/28 14:02:21,logs_a,0.6,1.97,1.221677592941.276998
2023/02/28 14:02:21,logs_a,3.5,1.34,0.941677592941.278073
2023/02/28 14:02:21,logs_a,-0.92,4.7,1.051677592941.279155
2023/02/28 14:02:21,logs_a,-9.79,8.62,3.921677592941.280405
2023/02/28 14:02:21,logs_a,-0.07,0.02,0.011677592941.370586
2023/02/28 14:02:21,logs_a,0.05,0.01,-0.051677592941.371806
2023/02/28 14:02:21,logs_a,0.85,1.82,0.611677592941.372854
2023/02/28 14:02:21,logs_a,0.0,1.49,-1.481677592941.374329
2023/02/28 14:02:21,logs_a,0.63,2.05,0.661677592941.375556
2023/02/28 14:02:21,logs_a,3.5,1.53,0.571677592941.376484
2023/02/28 14:02:21,logs_a,2.46,7.35,1.351677592941.377280
2023/02/28 14:02:21,logs_a,-9.79,8.62,3.941677592941.378013
2023/02/28 14:02:21,logs_a,-0.07,0.02,0.011677592941.469477
2023/02/28 14:02:21,logs_a,0.05,0.01,-0.051677592941.471133
2023/02/28 14:02:21,logs_a,0.74,1.97,0.441677592941.472692
2023/02/28 14:02:21,logs_a,0.64,2.08,0.651677592941.473954
2023/02/28 14:02:21,logs_a,0.47,2.35,0.761677592941.475067
2023/02/28 14:02:21,logs_a,3.5,1.56,0.461677592941.476162
2023/02/28 14:02:21,logs_a,-1.07,4.72,0.831677592941.477128
2023/02/28 14:02:21,logs_a,-0.79,4.52,2.071677592941.478115
2023/02/28 14:02:21,logs_a,-2.52,3.47,-2.641677592941.479189
2023/02/28 14:02:21,logs_a,4.94,7.4,2.711677592941.480526
2023/02/28 14:02:21,logs_a,2.04,4.5,-7.881677592941.481569
2023/02/28 14:02:21,logs_a,-0.07,0.02,0.011677592941.568406
2023/02/28 14:02:21,logs_a,0.05,0.01,-0.051677592941.569982
2023/02/28 14:02:21,logs_a,0.8,1.92,0.441677592941.571334
2023/02/28 14:02:21,logs_a,0.57,2.06,0.771677592941.572461
2023/02/28 14:02:21,logs_a,3.38,1.76,0.631677592941.573644
2023/02/28 14:02:21,logs_a,-0.92,4.58,1.511677592941.574865
2023/02/28 14:02:21,logs_a,2.21,7.46,1.131677592941.575871
2023/02/28 14:02:21,logs_a,-0.07,0.02,0.011677592941.670249
2023/02/28 14:02:21,logs_a,0.05,0.01,-0.051677592941.671853
2023/02/28 14:02:21,logs_a,0.81,1.9,0.61677592941.673130
2023/02/28 14:02:21,logs_a,0.58,2.17,0.61677592941.674272
2023/02/28 14:02:21,logs_a,0.63,2.2,1.031677592941.675290
2023/02/28 14:02:21,logs_a,3.5,1.51,0.611677592941.676249
2023/02/28 14:02:21,logs_a,-0.9,4.34,1.861677592941.677179
2023/02/28 14:02:21,logs_a,-0.78,4.66,1.581677592941.678144
2023/02/28 14:02:21,logs_a,2.46,7.35,1.311677592941.679141
2023/02/28 14:02:21,logs_a,4.94,7.59,2.121677592941.680273
2023/02/28 14:02:21,logs_a,2.04,5.67,-7.091677592941.681176
2023/02/28 14:02:21,logs_a,-9.37,8.9,4.311677592941.682097
2023/02/28 14:02:21,logs_a,-0.07,0.02,0.011677592941.770294
2023/02/28 14:02:21,logs_a,0.05,0.01,-0.051677592941.772197
2023/02/28 14:02:21,logs_a,0.5,2.13,0.681677592941.773531
2023/02/28 14:02:21,logs_a,0.55,2.29,0.881677592941.774653
2023/02/28 14:02:21,logs_a,3.47,1.49,0.631677592941.775697
2023/02/28 14:02:21,logs_a,-0.91,4.52,1.451677592941.776767
2023/02/28 14:02:21,logs_a,4.94,7.75,1.461677592941.777878
2023/02/28 14:02:21,logs_a,-9.37,9.11,3.861677592941.779070
2023/02/28 14:02:21,logs_a,-0.07,0.02,0.011677592941.872811
2023/02/28 14:02:21,logs_a,0.05,0.01,-0.051677592941.874404
2023/02/28 14:02:21,logs_a,0.81,2.01,0.091677592941.875873
2023/02/28 14:02:21,logs_a,0.0,0.63,-2.081677592941.876917
2023/02/28 14:02:21,logs_a,0.57,2.1,0.721677592941.877741
2023/02/28 14:02:21,logs_a,0.7,2.27,0.751677592941.878484
2023/02/28 14:02:21,logs_a,3.48,1.12,0.641677592941.879203
2023/02/28 14:02:21,logs_a,-0.9,4.34,1.871677592941.880051
2023/02/28 14:02:21,logs_a,-0.92,4.76,0.921677592941.880784
2023/02/28 14:02:21,logs_a,4.94,7.62,2.031677592941.881631
2023/02/28 14:02:21,logs_a,2.04,4.65,-7.81677592941.882551
2023/02/28 14:02:21,logs_a,-9.79,8.57,4.031677592941.883443
2023/02/28 14:02:21,logs_a,-0.07,0.02,0.011677592941.971044
2023/02/28 14:02:21,logs_a,0.05,0.01,-0.051677592941.972600
