Time,1677622560.6812708{}0.0245,-0.0029,5.4401{}2.41{}0,0,0{}0.0,0.0{}10{}{}0.34,0.73,3.68,5.92,5.97,7.64,8.81,9.2,10.57,18.32{}{}-0.12,-0.27,0.78,0.96,-1.62,0.5,-4.09,-4.74,-4.48,0.58{}{}-0.16,0.05,1.75,1.37,1.99,2.18,2.62,3.22,3.29,2.76{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622560.7868252{}0.0245,-0.0029,5.4401{}2.41{}0,0,0{}0.0,0.0{}12{}{}0.34,0.73,2.32,2.49,3.7,5.92,6.02,7.68,8.84,9.21,10.58,18.44{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,-4.48,0.58{}{}-0.16,0.05,0.12,0.82,1.72,1.37,1.99,2.03,2.54,3.2,3.25,1.77{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622560.8922732{}0.0245,-0.0029,5.4401{}2.41{}0,0,0{}0.0,0.0{}12{}{}0.34,0.73,2.31,2.49,3.68,5.92,5.96,7.67,8.84,9.23,10.58,18.4{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,-4.48,0.58{}{}-0.16,0.05,0.16,0.84,1.75,1.37,2.0,2.08,2.53,3.15,3.24,2.14{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622560.9999337{}0.0245,-0.0029,5.4401{}2.41{}0,0,0{}0.0,0.0{}12{}{}0.34,0.73,2.32,2.5,3.69,5.92,5.96,7.67,8.82,9.22,10.64,18.36{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,-4.48,0.58{}{}-0.16,0.05,0.11,0.81,1.74,1.36,2.0,2.06,2.6,3.16,3.06,2.45{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622561.1049664{}0.0245,-0.0029,5.4401{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,2.32,2.48,3.69,5.92,5.96,7.67,8.82,9.22,18.46{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.13,0.85,1.74,1.36,2.0,2.06,2.6,3.16,1.57{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622561.2101126{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,2.32,2.49,3.69,5.92,5.96,7.66,8.82,9.22,18.44{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.11,0.84,1.73,1.37,2.01,2.1,2.59,3.16,1.81{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622561.3149278{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}10{}{}0.34,0.73,2.32,3.69,5.92,5.96,7.7,8.83,9.22,18.35{}{}-0.12,-0.27,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.14,1.73,1.37,2.02,1.97,2.57,3.17,2.53{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622561.4200134{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,2.32,2.48,3.69,5.92,5.96,7.72,8.83,9.22,18.35{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.12,0.85,1.74,1.37,2.02,1.88,2.56,3.18,2.57{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622561.5247061{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,1.26,2.32,3.69,5.92,5.96,7.66,8.83,9.23,18.35{}{}-0.12,-0.27,-0.42,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.18,0.12,1.74,1.37,2.02,2.12,2.56,3.13,2.51{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622561.6305985{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,1.26,2.48,3.69,5.92,5.96,7.65,8.83,9.22,18.41{}{}-0.12,-0.27,-0.42,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.22,0.86,1.74,1.36,2.0,2.16,2.55,3.17,2.07{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622561.737143{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}10{}{}0.34,0.73,2.32,3.69,5.92,5.97,7.67,8.79,9.24,18.44{}{}-0.12,-0.27,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.13,1.73,1.39,1.99,2.07,2.68,3.1,1.81{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622561.84222{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}10{}{}0.34,0.73,2.32,3.69,5.92,5.97,7.67,8.79,9.24,18.44{}{}-0.12,-0.27,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.13,1.73,1.39,1.99,2.07,2.68,3.1,1.81{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622561.9475265{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,2.32,2.49,3.69,5.92,6.02,7.67,8.81,9.27,18.43{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.13,0.83,1.75,1.39,1.98,2.08,2.63,3.03,1.88{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622562.05873{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}10{}{}0.34,0.73,2.32,3.69,5.92,6.01,7.68,8.81,9.25,18.38{}{}-0.12,-0.27,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.13,1.73,1.38,2.0,2.05,2.62,3.08,2.3{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622562.1723378{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,2.32,2.49,3.69,5.92,5.96,7.67,8.83,9.23,18.37{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.12,0.82,1.73,1.36,2.0,2.06,2.54,3.14,2.38{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622562.2874417{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,2.32,2.5,3.69,5.92,5.96,7.7,8.82,9.24,18.45{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.14,0.8,1.73,1.37,2.0,1.97,2.61,3.1,1.64{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622562.3951092{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,2.32,2.5,3.69,5.92,5.96,7.7,8.82,9.24,18.45{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.14,0.8,1.73,1.37,2.0,1.97,2.61,3.1,1.64{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622562.503894{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,2.33,2.5,3.69,5.92,5.96,7.69,8.84,9.22,18.42{}{}-0.12,-0.27,0.6,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.19,0.81,1.73,1.37,1.99,1.98,2.54,3.16,2.01{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622562.6142967{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}10{}{}0.34,0.73,2.32,3.69,5.92,5.96,7.69,8.83,9.22,18.37{}{}-0.12,-0.27,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.13,1.74,1.37,2.0,1.99,2.56,3.18,2.37{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622562.7300515{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,2.32,3.69,5.92,6.02,7.65,8.83,9.21,10.53,18.43{}{}-0.12,-0.27,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,-4.48,0.58{}{}-0.16,0.05,0.11,1.73,1.36,2.0,2.14,2.57,3.2,3.41,1.86{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622562.8458028{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,1.22,2.49,3.68,5.92,6.01,7.69,8.83,9.21,18.43{}{}-0.12,-0.27,-0.36,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.21,0.84,1.75,1.36,2.01,1.98,2.55,3.19,1.85{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622562.957974{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,2.32,2.5,3.69,5.92,5.96,7.68,8.83,9.21,18.42{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.13,0.8,1.73,1.38,2.01,2.03,2.56,3.19,1.94{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622563.0674503{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,2.32,2.5,3.69,5.92,5.96,7.67,8.85,9.22,18.37{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.12,0.79,1.73,1.36,2.01,2.08,2.5,3.17,2.39{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622563.1820154{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,2.32,2.49,3.7,5.93,5.96,7.67,8.84,9.23,18.42{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.12,0.83,1.72,1.35,2.01,2.07,2.53,3.14,1.96{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622563.2921915{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,2.32,2.48,3.69,5.93,5.96,7.68,8.84,9.23,18.41{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.12,0.85,1.73,1.35,2.02,2.03,2.53,3.14,2.1{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622563.402955{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}12{}{}0.34,0.73,1.21,2.32,2.5,3.68,5.92,6.01,7.69,8.82,9.24,18.4{}{}-0.12,-0.27,-0.4,0.68,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.23,0.12,0.79,1.76,1.37,2.01,1.98,2.59,3.12,2.16{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622563.5135765{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,2.36,2.48,3.68,5.93,6.01,7.68,8.83,9.24,18.43{}{}-0.12,-0.27,0.61,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.16,0.85,1.75,1.34,2.01,2.04,2.56,3.1,1.89{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622563.6429389{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,2.32,2.48,3.7,5.93,6.01,7.68,8.83,9.24,18.4{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.12,0.87,1.71,1.34,2.01,2.03,2.56,3.1,2.18{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622563.7507024{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}9{}{}0.34,0.73,2.33,3.69,5.92,5.96,7.69,8.85,9.25{}{}-0.12,-0.27,0.6,0.78,0.96,-1.62,0.5,-4.09,-4.74{}{}-0.16,0.05,0.2,1.74,1.38,2.02,2.01,2.5,3.09{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622563.8598325{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}10{}{}0.34,0.73,2.32,3.69,5.92,5.97,7.68,8.82,9.24,18.41{}{}-0.12,-0.27,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.14,1.73,1.38,1.99,2.04,2.59,3.1,2.04{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622563.9718227{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}10{}{}0.34,0.73,2.32,2.5,3.69,5.93,5.96,8.85,9.24,18.39{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.62,-4.09,-4.74,0.58{}{}-0.16,0.05,0.13,0.79,1.72,1.34,2.0,2.48,3.11,2.21{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622564.0826516{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,2.37,2.48,3.69,5.92,5.96,7.67,8.85,9.23,18.37{}{}-0.12,-0.27,0.53,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.27,0.86,1.73,1.39,2.0,2.08,2.48,3.13,2.37{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622564.1927805{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,2.37,2.48,3.69,5.92,5.96,7.67,8.85,9.23,18.37{}{}-0.12,-0.27,0.53,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.27,0.86,1.73,1.39,2.0,2.08,2.48,3.13,2.37{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622564.3038528{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}10{}{}0.34,0.73,2.36,2.5,3.69,5.91,5.97,8.85,9.23,18.33{}{}-0.12,-0.27,0.61,0.68,0.78,0.96,-1.62,-4.09,-4.74,0.58{}{}-0.16,0.05,0.1,0.81,1.74,1.41,1.99,2.47,3.13,2.65{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622564.4135773{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,2.32,2.49,3.7,5.92,5.96,7.66,8.85,9.23,18.38{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.07,0.84,1.72,1.38,2.0,2.1,2.48,3.14,2.3{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622564.5236876{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}10{}{}0.34,0.73,2.32,3.68,5.92,6.02,7.66,8.86,9.22,18.37{}{}-0.12,-0.27,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.13,1.75,1.38,2.0,2.09,2.45,3.16,2.38{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622564.6631227{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}10{}{}0.34,0.73,2.37,3.69,5.92,6.01,7.67,8.84,9.22,18.41{}{}-0.12,-0.27,0.53,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.25,1.73,1.37,2.01,2.07,2.52,3.16,2.1{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622564.7709448{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}10{}{}0.34,0.73,2.32,3.68,5.92,6.02,7.68,8.85,9.22,18.36{}{}-0.12,-0.27,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.12,1.75,1.38,1.99,2.04,2.5,3.16,2.49{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622564.8874705{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}10{}{}0.34,0.73,2.32,3.68,5.91,5.97,7.67,8.86,9.24,18.37{}{}-0.12,-0.27,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.12,1.75,1.41,1.99,2.08,2.43,3.11,2.39{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622564.991496{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}10{}{}0.34,0.73,2.32,3.69,5.92,5.97,7.66,8.86,9.24,18.32{}{}-0.12,-0.27,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.1,1.73,1.37,1.99,2.1,2.45,3.12,2.72{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622565.0952916{}0.025,-0.0025,5.4401{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,2.32,2.49,3.69,5.92,5.96,7.67,8.86,9.24,18.45{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.12,0.82,1.74,1.36,2.0,2.06,2.44,3.1,1.61{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622565.1985474{}0.0257,-0.0027,5.4403{}2.41{}0,0,0{}0.0,0.0{}10{}{}0.34,0.73,2.32,3.69,5.92,6.01,7.67,8.86,9.24,18.42{}{}-0.12,-0.27,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.12,1.74,1.36,2.01,2.08,2.45,3.11,1.98{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622565.302686{}0.0257,-0.0027,5.4403{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,2.32,2.5,3.69,5.92,6.02,7.67,8.87,9.23,18.4{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.1,0.8,1.74,1.36,1.99,2.08,2.42,3.13,2.12{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622565.4059641{}0.0257,-0.0027,5.4403{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,2.38,2.5,3.69,5.92,5.97,7.67,8.84,9.24,18.43{}{}-0.12,-0.27,0.53,0.68,0.78,0.96,-1.62,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.18,0.8,1.73,1.37,1.99,2.07,2.51,3.12,1.86{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622565.5106025{}0.0257,-0.0027,5.4403{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,2.36,2.5,3.69,5.92,6.02,7.66,8.85,9.23,18.41{}{}-0.12,-0.27,0.61,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.11,0.81,1.74,1.36,1.99,2.11,2.48,3.13,2.06{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622565.6152837{}0.0257,-0.0027,5.4403{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,2.32,2.5,3.68,5.92,6.02,7.65,8.86,9.23,18.43{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.1,0.81,1.76,1.37,1.99,2.15,2.43,3.13,1.85{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622565.7199965{}0.0257,-0.0027,5.4403{}2.41{}0,0,0{}0.0,0.0{}11{}{}0.34,0.73,2.32,2.5,3.68,5.92,6.02,7.66,8.86,9.24,18.38{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.13,0.79,1.76,1.38,1.99,2.11,2.45,3.12,2.35{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622565.8249342{}0.0257,-0.0027,5.4403{}2.41{}0,0,0{}0.0,0.01{}12{}{}0.34,0.73,1.22,2.32,2.49,3.68,5.92,6.02,7.67,8.86,9.23,18.34{}{}-0.12,-0.27,-0.4,0.68,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.14,0.07,0.82,1.75,1.38,1.99,2.07,2.46,3.13,2.64{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622565.9299202{}0.0257,-0.0027,5.4403{}2.41{}0,0,0{}0.0,0.01{}11{}{}0.34,0.73,2.32,2.5,3.68,5.92,6.02,7.66,8.85,9.22,18.44{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.15,0.81,1.75,1.38,1.99,2.11,2.5,3.16,1.74{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622566.0357273{}0.0257,-0.0027,5.4403{}2.41{}0,0,0{}0.0,0.01{}11{}{}0.34,0.73,2.32,2.49,3.7,5.92,6.02,7.68,8.84,9.23,18.37{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.13,0.82,1.72,1.39,2.0,2.05,2.54,3.14,2.41{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622566.142578{}0.0259,-0.0028,5.4404{}2.41{}0,0,0{}0.0,0.01{}10{}{}0.34,0.73,2.32,3.7,5.92,6.01,7.67,8.84,9.24,18.39{}{}-0.12,-0.27,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.12,1.72,1.39,2.01,2.08,2.51,3.12,2.2{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622566.2480586{}0.0259,-0.0028,5.4404{}2.41{}0,0,0{}0.0,0.01{}10{}{}0.34,0.73,2.37,3.7,5.92,6.01,7.65,8.84,9.23,18.4{}{}-0.12,-0.27,0.53,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.23,1.72,1.39,2.0,2.14,2.52,3.13,2.13{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622566.3534434{}0.0259,-0.0028,5.4404{}2.41{}0,0,0{}0.0,0.01{}10{}{}0.34,0.73,2.37,3.7,5.92,6.01,7.65,8.84,9.23,18.4{}{}-0.12,-0.27,0.53,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.23,1.72,1.39,2.0,2.14,2.52,3.13,2.13{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622566.4584277{}0.0259,-0.0028,5.4404{}2.41{}0,0,0{}0.0,0.01{}11{}{}0.34,0.73,2.32,2.49,3.7,5.92,6.02,7.68,8.84,9.23,18.4{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.11,0.83,1.72,1.38,1.99,2.03,2.53,3.14,2.18{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622566.563373{}0.0259,-0.0028,5.4404{}2.41{}0,0,0{}0.0,0.01{}11{}{}0.34,0.73,2.36,2.49,3.7,5.92,6.01,7.69,8.84,9.22,18.44{}{}-0.12,-0.27,0.61,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.16,0.83,1.72,1.39,2.0,2.0,2.54,3.16,1.73{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622566.6679838{}0.0259,-0.0028,5.4404{}2.41{}0,0,0{}0.0,0.01{}10{}{}0.34,0.73,2.32,3.7,5.92,6.02,7.69,8.83,9.23,18.4{}{}-0.12,-0.27,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.13,1.72,1.39,2.0,1.99,2.56,3.15,2.18{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622566.7726285{}0.0259,-0.0028,5.4404{}2.41{}0,0,0{}0.0,0.01{}10{}{}0.34,0.73,2.49,3.69,5.92,6.01,7.68,8.83,9.23,18.46{}{}-0.12,-0.27,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.84,1.73,1.4,2.0,2.03,2.55,3.13,1.53{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622566.8775718{}0.0259,-0.0028,5.4404{}2.41{}0,0,0{}0.0,0.01{}11{}{}0.34,0.73,2.37,2.48,3.69,5.91,6.02,7.68,8.84,9.24,18.46{}{}-0.12,-0.27,0.53,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.21,0.85,1.74,1.4,2.0,2.05,2.52,3.12,1.53{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
Time,1677622566.983267{}0.0259,-0.0028,5.4404{}2.41{}0,0,0{}0.0,0.01{}11{}{}0.34,0.73,2.32,2.49,3.69,5.92,6.01,7.67,8.85,9.23,18.48{}{}-0.12,-0.27,0.68,0.68,0.78,0.96,-1.42,0.5,-4.09,-4.74,0.58{}{}-0.16,0.05,0.12,0.83,1.73,1.39,2.0,2.06,2.49,3.13,1.36{}{}[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]{}
